170769,941726.4,,Mon Aug 29 2011 00:00:00 GMT+0100 (Western European Summer Time),Mon Apr 18 2011 00:00:00 GMT+0100 (Western European Summer Time),50532400-7, Serviços de reparação e manutenção de equipamento de distribuição eléctrica<BR/>42512300-1, Sistemas de aquecimento, ventilação e ar condicionado<BR/>50711000-2, Serviços de reparação e manutenção de equipamento eléctrico em edifícios<BR/>50000000-5, Serviços de reparação e manutenção<BR/>50610000-4, Serviços de reparação e manutenção de equipamento de segurança,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Coimbra, Coimbra,Contrato 5010003827 - Lote 4 - PS de Manutenção de Instalações de Baixa Tensão CM Coimbra,,1825 dias,Thu Feb 04 2021 12:17:52 GMT+0000 (Western European Standard Time)
170765,1789.406,,Mon Aug 29 2011 00:00:00 GMT+0100 (Western European Summer Time),Mon Apr 18 2011 00:00:00 GMT+0100 (Western European Summer Time),50000000-5, Serviços de reparação e manutenção<BR/>50532400-7, Serviços de reparação e manutenção de equipamento de distribuição eléctrica<BR/>50610000-4, Serviços de reparação e manutenção de equipamento de segurança<BR/>42512300-1, Sistemas de aquecimento, ventilação e ar condicionado<BR/>50711000-2, Serviços de reparação e manutenção de equipamento eléctrico em edifícios,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Porto, Valongo,Contrato 5010003827 - Lote1 - PS de Manutenção de Instalações de Baixa Tensão CM Ermesinde,,1825 dias,Thu Feb 04 2021 12:17:52 GMT+0000 (Western European Standard Time)
236571,2306.016,,Mon Aug 29 2011 00:00:00 GMT+0100 (Western European Summer Time),Sat Jul 30 2011 00:00:00 GMT+0100 (Western European Summer Time),50225000-8, Serviços de manutenção de vias férreas,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Portugal Continental,5010004529 - Prestação de Serviços de Deservagem Química na Rede Ferroviária Nacional - Via Larga,,1460 dias,Thu Feb 04 2021 13:24:20 GMT+0000 (Western European Standard Time)
87622,1895.88,1895.88,Sat Aug 27 2011 00:00:00 GMT+0100 (Western European Summer Time),Mon Aug 24 2009 00:00:00 GMT+0100 (Western European Summer Time),45231300-8, Construção de condutas para água e águas residuais,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de bens móveis,Ajuste Direto Regime Geral,Portugal, Coimbra, Lousã,Ajuste Directo N.º 741/09,Cumprimento integral do contrato,5 dias,Thu Feb 04 2021 10:02:36 GMT+0000 (Western European Standard Time)
228501,120636,,Sat Aug 27 2011 00:00:00 GMT+0100 (Western European Summer Time),Fri Jun 03 2011 00:00:00 GMT+0100 (Western European Summer Time),32412000-4, Rede de comunicações,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Setúbal,FORNECIMENTO DE COMUNICAÇÕES ENTRE A PLATAFORMA TECNOLÓGICA E OS MUNICÍPIOS ASSOCIADOS,,1095 dias,Thu Feb 04 2021 13:16:58 GMT+0000 (Western European Standard Time)
154408,36586.3,36586.3,Fri Aug 26 2011 00:00:00 GMT+0100 (Western European Summer Time),Mon Aug 02 2010 00:00:00 GMT+0100 (Western European Summer Time),71315200-1, Serviços de consultoria relacionados com edifícios,Não aplicável,Artigo 258.º do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Lisboa, Lisboa,Aquisição d eserviços especializados,Cumprimento integral do contrato,45 dias,Thu Feb 04 2021 11:55:14 GMT+0000 (Western European Standard Time)
220702,28000,,Fri Aug 26 2011 00:00:00 GMT+0100 (Western European Summer Time),Fri Jul 01 2011 00:00:00 GMT+0100 (Western European Summer Time),71322000-1, Serviços de concepção técnica para a construção de obras de engenharia civil,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Outros Tipos (Não Preenchido),Ajuste Direto Regime Geral,Portugal, Região Autónoma da Madeira, Ribeira Brava,Aquisição de serviços de elaboração do projecto de execução  beneficiação e recuperação da estrada municipal da ribeira da tabua, tabua,,22 dias,Thu Feb 04 2021 13:10:47 GMT+0000 (Western European Standard Time)
207670,10250,11044.132,Fri Aug 26 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Aug 07 2011 00:00:00 GMT+0100 (Western European Summer Time),45212313-3, Construção de museu,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Região Autónoma dos Açores, Ribeira Grande,CONTRATO N.º7/2011/DRC, para empreitada de ARQUIPÉLAGO - CENTRO DE ARTES CONTEMPORÂNEAS,Cumprimento integral do contrato,540 dias,Thu Feb 04 2021 13:00:38 GMT+0000 (Western European Standard Time)
231238,479817.56,,Thu Aug 25 2011 00:00:00 GMT+0100 (Western European Summer Time),Fri Jul 22 2011 00:00:00 GMT+0100 (Western European Summer Time),45212353-5, Construção de palácio,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Santarém, Santarém,Contrato de Empreitada de Requalificação do Palácio de Landal,,540 dias,Thu Feb 04 2021 13:19:11 GMT+0000 (Western European Standard Time)
199142,25136,24802,Sun Aug 21 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Nov 14 2010 00:00:00 GMT+0000 (Western European Standard Time),72263000-6, Serviços de implementação de software,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Beja, Vidigueira,Aquisição de Serviços para Implementação de um ERP,Cumprimento não integral do contrato (Resolução do Contrato),90 dias,Thu Feb 04 2021 12:52:23 GMT+0000 (Western European Standard Time)
203487,94224,97070.36,Sat Aug 20 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Dec 26 2010 00:00:00 GMT+0000 (Western European Standard Time),45432130-4, Revestimento de solos,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Setúbal, Sines,Regeneração Urbana do Centro Histórico de Sines - Pátio das Artes,Cumprimento integral do contrato,240 dias,Thu Feb 04 2021 12:56:43 GMT+0000 (Western European Standard Time)
134519,220195.62,220195.62,Sat Aug 20 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Aug 15 2010 00:00:00 GMT+0100 (Western European Summer Time),45233142-6, Reparação de estradas,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Viseu, Lamego,Reabilitação da Variante de Cambres,Cumprimento integral do contrato,90 dias,Thu Feb 04 2021 11:24:30 GMT+0000 (Western European Standard Time)
182430,129570,40448.83,Sat Aug 20 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Dec 19 2010 00:00:00 GMT+0000 (Western European Standard Time),55524000-9, Serviços de fornecimento de refeições (catering) a escolas,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Lisboa, Sobral de Monte Agraço,Contrato n.º 41/2010 - Fornecimento de Refeições para Escolas do 1.º Ciclo e Jardins-de-Infância do Município de Sobral de Monte Agraço,Cumprimento não integral do contrato (Resolução do Contrato),230 dias,Thu Feb 04 2021 12:35:37 GMT+0000 (Western European Standard Time)
131222,6480,,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Fri Aug 12 2011 00:00:00 GMT+0100 (Western European Summer Time),72000000-5, Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Lisboa, Loures,Prestação de serviços de telecomunicações para 10 placas de acesso de banda larga,,720 dias,Thu Feb 04 2021 11:19:09 GMT+0000 (Western European Standard Time)
130559,7128,,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Fri Aug 12 2011 00:00:00 GMT+0100 (Western European Summer Time),72000000-5, Serviços de TI: consultoria, desenvolvimento de software, Internet e apoio,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Lisboa, Loures,Prestação de Serviços de Telecomunicações para 11 placas de acesso de banda larga,,720 dias,Thu Feb 04 2021 11:17:55 GMT+0000 (Western European Standard Time)
126272,544530.75,,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Sat Sep 04 2010 00:00:00 GMT+0100 (Western European Summer Time),34928400-2, Mobiliário urbano,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de bens móveis,Concurso público,Portugal, Faro, Loulé,PPC04/2010 - Aquisição de Mobiliário Urbano associado à requalificação da Baixa de Vilamoura, fase 1 ,,120 dias,Thu Feb 04 2021 11:10:50 GMT+0000 (Western European Standard Time)
203490,533291.06,533291.06,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Sat Jul 30 2011 00:00:00 GMT+0100 (Western European Summer Time),45454000-4, Obras de reestruturação,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Évora, Reguengos de Monsaraz,Requalificação do Mercado Municipal de Reguengos de Monsaraz ,Cumprimento integral do contrato,270 dias,Thu Feb 04 2021 12:56:43 GMT+0000 (Western European Standard Time)
98532,473466.4,473466.4,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Jan 10 2010 00:00:00 GMT+0000 (Western European Standard Time),45223000-6, Construção de estruturas,Não aplicável,Artigo 5.º, n.º 2 do Decreto-Lei n.º 34/2009,Empreitadas de obras públicas,Ajuste Direto Regime Geral,Portugal, Castelo Branco, Sertã,construção de muro de suporte contígio à escola EB1 + JI de cernache do Bonjardim,Cumprimento integral do contrato,60 dias,Thu Feb 04 2021 10:22:19 GMT+0000 (Western European Standard Time)
228503,39488.14,39488.14,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Mon Aug 01 2011 00:00:00 GMT+0100 (Western European Summer Time),79800000-2, Serviços de impressão e afins,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Lisboa, Lisboa,Contrato nº 11IN000316,Cumprimento integral do contrato,185 dias,Thu Feb 04 2021 13:16:58 GMT+0000 (Western European Standard Time)
167065,73872.44,,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Mon Nov 01 2010 00:00:00 GMT+0000 (Western European Standard Time),44613800-8, Contentores para resíduos,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de bens móveis,Concurso público,Portugal, Faro, Loulé,PPC18 - Aquisição de contentores subterrâneos para residuos sólidos urbanos,,120 dias,Thu Feb 04 2021 12:11:53 GMT+0000 (Western European Standard Time)
222712,4025,,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Fri Aug 12 2011 00:00:00 GMT+0100 (Western European Summer Time),45210000-2, Construção de edifícios,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Coimbra, Coimbra,Contrato de empreitada de construção do Edifício Centro de negócios Leonardo da Vinci,,510 dias,Thu Feb 04 2021 13:12:32 GMT+0000 (Western European Standard Time)
242424,1954.03,,Fri Aug 19 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Jun 19 2011 00:00:00 GMT+0100 (Western European Summer Time),38421100-3, Contadores de água,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de bens móveis,Concurso público,Portugal, Faro, Loulé,PPC31/2010_Acordo Quadro para Aquisição de contadores de água e sistema de telemetria domiciliária,,1440 dias,Thu Feb 04 2021 13:30:47 GMT+0000 (Western European Standard Time)
186278,25789.44,,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Thu Jul 07 2011 00:00:00 GMT+0100 (Western European Summer Time),22212000-9, Publicações periódicas<BR/>22200000-2, Jornais, revistas especializadas, publicações periódicas e revistas,Não aplicável,Artigo 20.º, n.º 2 do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Aveiro, Santa Maria da Feira,Contrato de serviços de execução gráfica,,573 dias,Thu Feb 04 2021 12:39:31 GMT+0000 (Western European Standard Time)
217004,2018.999,2160.357,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Mon Aug 08 2011 00:00:00 GMT+0100 (Western European Summer Time),45211350-7, Construção de edifícios multifuncionais,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Aveiro, Águeda,Contrato para Execução da Empreitada  do Espaço Multifunções de Águeda - Pavilhão do Gica,Cumprimento integral do contrato,540 dias,Thu Feb 04 2021 13:07:53 GMT+0000 (Western European Standard Time)
195193,83304.63,83304.63,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Dec 12 2010 00:00:00 GMT+0000 (Western European Standard Time),90700000-4, Serviços ambientais,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Aveiro, Ílhavo,PAD 22/2010 Prestação de Serviços de Monitorização Ambiental no âmbito do projecto Dragagem da Barra com Reforço do Cordão Dunar.,Cumprimento integral do contrato,90 dias,Thu Feb 04 2021 12:48:29 GMT+0000 (Western European Standard Time)
221469,57600,,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Sun Jan 02 2011 00:00:00 GMT+0000 (Western European Standard Time),79100000-5, Serviços jurídicos,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Faro, Loulé,PPC27/2010 - Serviços de consultadoria jurídica em matéria de contratação pública e elaboração de peças procedimentais,,1080 dias,Thu Feb 04 2021 13:11:33 GMT+0000 (Western European Standard Time)
234619,45000,45000,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Thu Jan 20 2011 00:00:00 GMT+0000 (Western European Standard Time),90919200-4, Serviços de limpeza de escritórios,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Porto, Maia,AQUISIÇÃO DE SERVIÇOS DE LIMPEZA DAS INSTALAÇOES,Cumprimento integral do contrato,1095 dias,Thu Feb 04 2021 13:22:21 GMT+0000 (Western European Standard Time)
206138,26800,,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Sat Dec 11 2010 00:00:00 GMT+0000 (Western European Standard Time),03452000-3, Árvores,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de bens móveis,Ajuste Direto Regime Geral,Portugal, Faro, Loulé,Fornecimento de árvores no âmbito da requalificação da Baixa de Vilamoura,,60 dias,Thu Feb 04 2021 12:58:55 GMT+0000 (Western European Standard Time)
217761,10500,10500,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Wed Jul 27 2011 00:00:00 GMT+0100 (Western European Summer Time),45000000-7, Construção,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Lisboa, Loures,Fornecimento continuado de aluguer de retroescavadoras,Cumprimento integral do contrato,365 dias,Thu Feb 04 2021 13:08:28 GMT+0000 (Western European Standard Time)
201471,47630,,Thu Aug 18 2011 00:00:00 GMT+0100 (Western European Summer Time),Thu Jan 13 2011 00:00:00 GMT+0000 (Western European Standard Time),71240000-2, Serviços de arquitectura, engenharia e planeamento,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Faro, Loulé,Serviços de desenvolvimento de modelo de gestão de estacionamento em Vilamoura,,130 dias,Thu Feb 04 2021 12:54:55 GMT+0000 (Western European Standard Time)
